#Event S_ID P B E Ly Ld Mo S C St Px Bd
9 285 1 1 0 2 0 22 1 1 100 3 1
9 286 0 1 0 3 0 22 1 1 100 3 1
9 287 0 1 0 4 0 22 1 1 100 3 1
9 288 0 1 0 5 0 22 1 1 100 3 1
9 289 1 1 0 0 1 23 1 1 1 3 1
9 290 1 1 0 1 1 23 1 1 1 3 1
9 291 1 1 0 2 1 23 1 1 1 3 1
9 292 0 1 0 3 1 23 1 1 1 3 1
9 293 0 1 0 4 1 23 1 1 1 3 1
9 294 0 1 0 5 1 23 1 1 1 3 1
9 295 1 1 0 0 0 23 1 1 50 3 1
9 296 1 1 0 1 0 23 1 1 50 3 1
9 297 1 1 0 2 0 23 1 1 50 3 1
9 298 0 1 0 3 0 23 1 1 50 3 1
9 299 0 1 0 4 0 23 1 1 50 3 1
9 300 0 1 0 5 0 23 1 1 50 3 1
10 1 1 1 0 0 1 0 0 1 1 3 1
10 2 1 1 0 1 1 0 0 1 1 3 1
10 3 1 1 0 2 1 0 0 1 1 3 1
10 4 0 1 0 3 1 0 0 1 1 3 1
10 5 0 1 0 4 1 0 0 1 1 3 1
10 6 0 1 0 5 1 0 0 1 1 3 1
10 7 1 1 0 0 0 0 0 1 50 3 1
10 8 1 1 0 1 0 0 0 1 50 3 1
10 9 1 1 0 2 0 0 0 1 50 3 1
10 10 0 1 0 3 0 0 0 1 50 3 1
10 11 0 1 0 4 0 0 0 1 50 3 1
10 12 0 1 0 5 0 0 0 1 50 3 1
10 13 1 1 0 0 1 1 0 1 100 3 1
10 14 1 1 0 1 1 1 0 1 100 3 1
10 15 1 1 0 2 1 1 0 1 100 3 1
10 16 0 1 0 3 1 1 0 1 100 3 1
10 17 0 1 0 4 1 1 0 1 100 3 1
10 18 0 1 0 5 1 1 0 1 100 3 1
10 19 1 1 0 0 0 1 0 1 1 3 1
10 20 1 1 0 1 0 1 0 1 1 3 1
10 21 1 1 0 2 0 1 0 1 1 3 1
10 22 0 1 0 3 0 1 0 1 1 3 1
10 23 0 1 0 4 0 1 0 1 1 3 1
10 24 0 1 0 5 0 1 0 1 1 3 1
10 25 1 1 0 0 1 2 0 1 50 3 1
10 26 1 1 0 1 1 2 0 1 50 3 1
10 27 1 1 0 2 1 2 0 1 50 3 1
10 28 0 1 0 3 1 2 0 1 50 3 1
10 29 0 1 0 4 1 2 0 1 50 3 1
10 30 0 1 0 5 1 2 0 1 50 3 1
10 31 1 1 0 0 0 2 0 1 100 3 1
10 32 1 1 0 1 0 2 0 1 100 3 1
10 33 1 1 0 2 0 2 0 1 100 3 1
10 34 0 1 0 3 0 2 0 1 100 3 1
10 35 0 1 0 4 0 2 0 1 100 3 1
10 36 0 1 0 5 0 2 0 1 100 3 1
10 37 1 1 0 0 1 3 0 1 1 3 1
10 38 1 1 0 1 1 3 0 1 1 3 1
10 39 1 1 0 2 1 3 0 1 1 3 1
10 40 0 1 0 3 1 3 0 1 1 3 1
10 41 0 1 0 4 1 3 0 1 1 3 1
10 42 0 1 0 5 1 3 0 1 1 3 1
10 43 1 1 0 0 0 3 0 1 50 3 1
10 44 1 1 0 1 0 3 0 1 50 3 1
10 45 1 1 0 2 0 3 0 1 50 3 1
10 46 0 1 0 3 0 3 0 1 50 3 1
10 47 0 1 0 4 0 3 0 1 50 3 1
10 48 0 1 0 5 0 3 0 1 50 3 1
10 49 1 1 0 0 1 4 0 1 100 3 1
10 50 1 1 0 1 1 4 0 1 100 3 1
10 51 1 1 0 2 1 4 0 1 100 3 1
10 52 0 1 0 3 1 4 0 1 100 3 1
10 53 0 1 0 4 1 4 0 1 100 3 1
10 54 0 1 0 5 1 4 0 1 100 3 1
10 55 1 1 0 0 0 4 0 1 1 3 1
10 56 1 1 0 1 0 4 0 1 1 3 1
10 57 1 1 0 2 0 4 0 1 1 3 1
10 58 0 1 0 3 0 4 0 1 1 3 1
10 59 0 1 0 4 0 4 0 1 1 3 1
10 60 0 1 0 5 0 4 0 1 1 3 1
10 61 1 1 0 0 1 5 0 1 50 3 1
10 62 1 1 0 1 1 5 0 1 50 3 1
10 63 1 1 0 2 1 5 0 1 50 3 1
10 64 0 1 0 3 1 5 0 1 50 3 1
10 65 0 1 0 4 1 5 0 1 50 3 1
10 66 0 1 0 5 1 5 0 1 50 3 1
10 67 1 1 0 0 0 5 0 1 100 3 1
10 68 1 1 0 1 0 5 0 1 100 3 1
10 69 1 1 0 2 0 5 0 1 100 3 1
10 70 0 1 0 3 0 5 0 1 100 3 1
10 71 0 1 0 4 0 5 0 1 100 3 1
10 72 0 1 0 5 0 5 0 1 100 3 1
10 73 1 1 0 0 1 6 0 1 1 3 1
10 74 1 1 0 1 1 6 0 1 1 3 1
10 75 1 1 0 2 1 6 0 1 1 3 1
10 76 0 1 0 3 1 6 0 1 1 3 1
10 77 0 1 0 4 1 6 0 1 1 3 1
10 78 0 1 0 5 1 6 0 1 1 3 1
10 79 1 1 0 0 0 6 0 1 50 3 1
10 80 1 1 0 1 0 6 0 1 50 3 1
10 81 1 1 0 2 0 6 0 1 50 3 1
10 82 0 1 0 3 0 6 0 1 50 3 1
10 83 0 1 0 4 0 6 0 1 50 3 1
10 84 0 1 0 5 0 6 0 1 50 3 1
10 85 1 1 0 0 1 7 0 1 100 3 1
10 86 1 1 0 1 1 7 0 1 100 3 1
10 87 1 1 0 2 1 7 0 1 100 3 1
10 88 0 1 0 3 1 7 0 1 100 3 1
10 89 0 1 0 4 1 7 0 1 100 3 1
10 90 0 1 0 5 1 7 0 1 100 3 1
10 91 1 1 0 0 0 7 0 1 1 3 1
10 92 1 1 0 1 0 7 0 1 1 3 1
10 93 1 1 0 2 0 7 0 1 1 3 1
10 94 0 1 0 3 0 7 0 1 1 3 1
10 95 0 1 0 4 0 7 0 1 1 3 1
10 96 0 1 0 5 0 7 0 1 1 3 1
10 97 1 1 0 0 1 8 0 1 50 3 1
10 98 1 1 0 1 1 8 0 1 50 3 1
10 99 1 1 0 2 1 8 0 1 50 3 1
10 100 0 1 0 3 1 8 0 1 50 3 1
10 101 0 1 0 4 1 8 0 1 50 3 1
10 102 0 1 0 5 1 8 0 1 50 3 1
10 103 1 1 0 0 0 8 0 1 100 3 1
10 104 1 1 0 1 0 8 0 1 100 3 1
10 105 1 1 0 2 0 8 0 1 100 3 1
10 106 0 1 0 3 0 8 0 1 100 3 1
10 107 0 1 0 4 0 8 0 1 100 3 1
10 108 0 1 0 5 0 8 0 1 100 3 1
10 109 1 1 0 0 1 9 0 1 1 3 1
10 110 1 1 0 1 1 9 0 1 1 3 1
10 111 1 1 0 2 1 9 0 1 1 3 1
10 112 0 1 0 3 1 9 0 1 1 3 1
10 113 0 1 0 4 1 9 0 1 1 3 1
10 114 0 1 0 5 1 9 0 1 1 3 1
10 115 1 1 0 0 0 9 0 1 50 3 1
10 116 1 1 0 1 0 9 0 1 50 3 1
10 117 1 1 0 2 0 9 0 1 50 3 1
10 118 0 1 0 3 0 9 0 1 50 3 1
10 119 0 1 0 4 0 9 0 1 50 3 1
10 120 0 1 0 5 0 9 0 1 50 3 1
10 121 1 1 0 0 1 10 0 1 100 3 1
10 122 1 1 0 1 1 10 0 1 100 3 1
10 123 1 1 0 2 1 10 0 1 100 3 1
10 124 0 1 0 3 1 10 0 1 100 3 1
10 125 0 1 0 4 1 10 0 1 100 3 1
10 126 0 1 0 5 1 10 0 1 100 3 1
10 127 1 1 0 0 0 10 0 1 1 3 1
10 128 1 1 0 1 0 10 0 1 1 3 1
10 129 1 1 0 2 0 10 0 1 1 3 1
10 130 0 1 0 3 0 10 0 1 1 3 1
10 131 0 1 0 4 0 10 0 1 1 3 1
10 132 0 1 0 5 0 10 0 1 1 3 1
10 133 1 1 0 0 1 11 0 1 50 3 1
10 134 1 1 0 1 1 11 0 1 50 3 1
10 135 1 1 0 2 1 11 0 1 50 3 1
10 136 0 1 0 3 1 11 0 1 50 3 1
10 137 0 1 0 4 1 11 0 1 50 3 1
10 138 0 1 0 5 1 11 0 1 50 3 1
10 139 1 1 0 0 0 11 0 1 100 3 1
10 140 1 1 0 1 0 11 0 1 100 3 1
10 141 1 1 0 2 0 11 0 1 100 3 1
10 142 0 1 0 3 0 11 0 1 100 3 1
10 143 0 1 0 4 0 11 0 1 100 3 1
10 144 0 1 0 5 0 11 0 1 100 3 1
10 145 1 1 0 0 1 12 0 1 1 3 1
10 146 1 1 0 1 1 12 0 1 1 3 1
10 147 1 1 0 2 1 12 0 1 1 3 1
10 148 0 1 0 3 1 12 0 1 1 3 1
10 149 0 1 0 4 1 12 0 1 1 3 1
10 150 0 1 0 5 1 12 0 1 1 3 1
10 151 1 1 0 0 0 12 0 1 50 3 1
10 152 1 1 0 1 0 12 0 1 50 3 1
10 153 1 1 0 2 0 12 0 1 50 3 1
10 154 0 1 0 3 0 12 0 1 50 3 1
10 155 0 1 0 4 0 12 0 1 50 3 1
10 156 0 1 0 5 0 12 0 1 50 3 1
10 157 1 1 0 0 1 13 0 1 100 3 1
10 158 1 1 0 1 1 13 0 1 100 3 1
10 159 1 1 0 2 1 13 0 1 100 3 1
10 160 0 1 0 3 1 13 0 1 100 3 1
10 161 0 1 0 4 1 13 0 1 100 3 1
10 162 0 1 0 5 1 13 0 1 100 3 1
10 163 1 1 0 0 0 13 0 1 1 3 1
10 164 1 1 0 1 0 13 0 1 1 3 1
10 165 1 1 0 2 0 13 0 1 1 3 1
10 166 0 1 0 3 0 13 0 1 1 3 1
10 167 0 1 0 4 0 13 0 1 1 3 1
10 168 0 1 0 5 0 13 0 1 1 3 1
10 169 1 1 0 0 1 14 0 1 50 3 1
10 170 1 1 0 1 1 14 0 1 50 3 1
10 171 1 1 0 2 1 14 0 1 50 3 1
10 172 0 1 0 3 1 14 0 1 50 3 1
10 173 0 1 0 4 1 14 0 1 50 3 1
10 174 0 1 0 5 1 14 0 1 50 3 1
10 175 1 1 0 0 0 14 0 1 100 3 1
10 176 1 1 0 1 0 14 0 1 100 3 1
10 177 1 1 0 2 0 14 0 1 100 3 1
10 178 0 1 0 3 0 14 0 1 100 3 1
10 179 0 1 0 4 0 14 0 1 100 3 1
10 180 0 1 0 5 0 15 1 1 100 3 1
10 181 1 1 0 0 1 15 1 1 1 3 1
10 182 1 1 0 1 1 15 1 1 1 3 1
10 183 1 1 0 2 1 15 1 1 1 3 1
10 184 0 1 0 3 1 15 1 1 1 3 1
10 185 0 1 0 4 1 15 1 1 1 3 1
10 186 0 1 0 5 1 15 1 1 1 3 1
10 187 1 1 0 0 0 15 1 1 50 3 1
10 188 1 1 0 1 0 15 1 1 50 3 1
10 189 1 1 0 2 0 15 1 1 50 3 1
10 190 0 1 0 3 0 15 1 1 50 3 1
10 191 0 1 0 4 0 15 1 1 50 3 1
10 192 0 1 0 5 0 15 1 1 50 3 1
10 193 1 1 0 0 1 16 1 1 100 3 1
10 194 1 1 0 1 1 16 1 1 100 3 1
10 195 1 1 0 2 1 16 1 1 100 3 1
10 196 0 1 0 3 1 16 1 1 100 3 1
10 197 0 1 0 4 1 16 1 1 100 3 1
10 198 0 1 0 5 1 16 1 1 100 3 1
10 199 1 1 0 0 0 16 1 1 1 3 1
10 200 1 1 0 1 0 16 1 1 1 3 1
10 201 1 1 0 2 0 16 1 1 1 3 1
10 202 0 1 0 3 0 16 1 1 1 3 1
10 203 0 1 0 4 0 16 1 1 1 3 1
10 204 0 1 0 5 0 16 1 1 1 3 1
10 205 1 1 0 0 1 17 1 1 50 3 1
10 206 1 1 0 1 1 17 1 1 50 3 1
10 207 1 1 0 2 1 17 1 1 50 3 1
10 208 0 1 0 3 1 17 1 1 50 3 1
10 209 0 1 0 4 1 17 1 1 50 3 1
10 210 0 1 0 5 1 17 1 1 50 3 1
10 211 1 1 0 0 0 17 1 1 100 3 1
10 212 1 1 0 1 0 17 1 1 100 3 1
10 213 1 1 0 2 0 17 1 1 100 3 1
10 214 0 1 0 3 0 17 1 1 100 3 1
10 215 0 1 0 4 0 17 1 1 100 3 1
10 216 0 1 0 5 0 17 1 1 100 3 1
10 217 1 1 0 0 1 18 1 1 1 3 1
10 218 1 1 0 1 1 18 1 1 1 3 1
10 219 1 1 0 2 1 18 1 1 1 3 1
10 220 0 1 0 3 1 18 1 1 1 3 1
10 221 0 1 0 4 1 18 1 1 1 3 1
10 222 0 1 0 5 1 18 1 1 1 3 1
10 223 1 1 0 0 0 18 1 1 50 3 1
10 224 1 1 0 1 0 18 1 1 50 3 1
10 225 1 1 0 2 0 18 1 1 50 3 1
10 226 0 1 0 3 0 18 1 1 50 3 1
10 227 0 1 0 4 0 18 1 1 50 3 1
10 228 0 1 0 5 0 18 1 1 50 3 1
10 229 1 1 0 0 1 19 1 1 100 3 1
10 230 1 1 0 1 1 19 1 1 100 3 1
10 231 1 1 0 2 1 19 1 1 100 3 1
10 232 0 1 0 3 1 19 1 1 100 3 1
10 233 0 1 0 4 1 19 1 1 100 3 1
10 234 0 1 0 5 1 19 1 1 100 3 1
10 235 1 1 0 0 0 19 1 1 1 3 1
10 236 1 1 0 1 0 19 1 1 1 3 1
10 237 1 1 0 2 0 19 1 1 1 3 1
10 238 0 1 0 3 0 19 1 1 1 3 1
10 239 0 1 0 4 0 19 1 1 1 3 1
10 240 0 1 0 5 0 19 1 1 1 3 1
10 241 1 1 0 0 1 20 1 1 50 3 1
10 242 1 1 0 1 1 20 1 1 50 3 1
10 243 1 1 0 2 1 20 1 1 50 3 1
10 244 0 1 0 3 1 20 1 1 50 3 1
10 245 0 1 0 4 1 20 1 1 50 3 1
10 246 0 1 0 5 1 20 1 1 50 3 1
10 247 1 1 0 0 0 20 1 1 100 3 1
10 248 1 1 0 1 0 20 1 1 100 3 1
10 249 1 1 0 2 0 20 1 1 100 3 1
10 250 0 1 0 3 0 20 1 1 100 3 1
10 251 0 1 0 4 0 20 1 1 100 3 1
10 252 0 1 0 5 0 20 1 1 100 3 1
10 253 1 1 0 0 1 20 1 1 1 3 1
10 254 1 1 0 1 1 20 1 1 1 3 1
10 255 1 1 0 2 1 20 1 1 1 3 1
10 256 0 1 0 3 1 20 1 1 1 3 1
10 257 0 1 0 4 1 20 1 1 1 3 1
10 258 0 1 0 5 1 20 1 1 1 3 1
10 259 1 1 0 0 0 21 1 1 50 3 1
10 260 1 1 0 1 0 21 1 1 50 3 1
10 261 1 1 0 2 0 21 1 1 50 3 1
10 262 0 1 0 3 0 21 1 1 50 3 1
10 263 0 1 0 4 0 21 1 1 50 3 1
10 264 0 1 0 5 0 21 1 1 50 3 1
10 265 1 1 0 0 1 21 1 1 100 3 1
10 266 1 1 0 1 1 21 1 1 100 3 1
10 267 1 1 0 2 1 21 1 1 100 3 1
10 268 0 1 0 3 1 21 1 1 100 3 1
10 269 0 1 0 4 1 21 1 1 100 3 1
10 270 0 1 0 5 1 21 1 1 100 3 1
10 271 1 1 0 0 0 21 1 1 1 3 1
10 272 1 1 0 1 0 21 1 1 1 3 1
10 273 1 1 0 2 0 21 1 1 1 3 1
10 274 0 1 0 3 0 21 1 1 1 3 1
10 275 0 1 0 4 0 21 1 1 1 3 1
10 276 0 1 0 5 0 21 1 1 1 3 1
10 277 1 1 0 0 1 22 1 1 50 3 1
10 278 1 1 0 1 1 22 1 1 50 3 1
10 279 1 1 0 2 1 22 1 1 50 3 1
10 280 0 1 0 3 1 22 1 1 50 3 1
10 281 0 1 0 4 1 22 1 1 50 3 1
10 282 0 1 0 5 1 22 1 1 50 3 1
10 283 1 1 0 0 0 22 1 1 100 3 1
10 284 1 1 0 1 0 22 1 1 100 3 1
10 285 1 1 0 2 0 22 1 1 100 3 1
10 286 0 1 0 3 0 22 1 1 100 3 1
10 287 0 1 0 4 0 22 1 1 100 3 1
10 288 0 1 0 5 0 22 1 1 100 3 1
10 289 1 1 0 0 1 23 1 1 1 3 1
10 290 1 1 0 1 1 23 1 1 1 3 1
10 291 1 1 0 2 1 23 1 1 1 3 1
10 292 0 1 0 3 1 23 1 1 1 3 1
10 293 0 1 0 4 1 23 1 1 1 3 1
10 294 0 1 0 5 1 23 1 1 1 3 1
10 295 1 1 0 0 0 23 1 1 50 3 1
10 296 1 1 0 1 0 23 1 1 50 3 1
10 297 1 1 0 2 0 23 1 1 50 3 1
10 298 0 1 0 3 0 23 1 1 50 3 1
10 299 0 1 0 4 0 23 1 1 50 3 1
10 300 0 1 0 5 0 23 1 1 50 3 1
